date,advancing_stocks,declining_stocks,total_stocks,URSI
2022-05-13,6,186,195,3.125
2022-05-16,97,84,195,53.591160220994475
2022-05-17,191,3,195,98.4536082474227
2022-05-18,121,57,195,67.97752808988764
2022-05-19,72,96,195,42.857142857142854
2022-05-20,112,65,195,63.2768361581921
2022-05-23,41,137,195,23.03370786516854
2022-05-24,123,57,195,68.33333333333333
2022-05-25,186,6,195,96.875
2022-05-26,104,72,195,59.09090909090909
2022-05-27,132,42,195,75.86206896551724
2022-05-30,116,56,195,67.44186046511628
2022-05-31,77,107,195,41.84782608695652
2022-06-01,88,89,195,49.717514124293785
2022-06-02,53,135,195,28.191489361702125
2022-06-03,71,102,195,41.040462427745666
2022-06-06,59,125,195,32.065217391304344
2022-06-07,75,110,195,40.54054054054054
2022-06-08,161,29,195,84.73684210526315
2022-06-09,102,73,195,58.285714285714285
2022-06-10,14,172,195,7.526881720430108
2022-06-13,5,190,195,2.564102564102564
2022-06-14,81,100,195,44.751381215469614
2022-06-15,30,155,195,16.216216216216218
2022-06-16,127,53,195,70.55555555555556
2022-06-17,35,154,195,18.51851851851852
2022-06-20,10,179,195,5.291005291005291
2022-06-21,52,133,195,28.10810810810811
2022-06-22,125,60,195,67.56756756756756
2022-06-23,165,23,195,87.7659574468085
2022-06-24,97,86,195,53.00546448087432
2022-06-27,165,20,195,89.1891891891892
2022-06-28,127,53,195,70.55555555555556
2022-06-29,84,93,195,47.45762711864407
2022-06-30,25,163,195,13.297872340425531
2022-07-01,104,75,195,58.10055865921788
2022-07-04,93,81,195,53.44827586206896
2022-07-05,34,156,195,17.894736842105264
2022-07-06,15,172,195,8.02139037433155
2022-07-07,122,57,195,68.15642458100558
2022-07-08,150,29,195,83.79888268156425
2022-07-11,47,129,195,26.704545454545453
2022-07-12,178,13,195,93.19371727748691
2022-07-13,90,86,195,51.13636363636363
2022-07-14,131,44,195,74.85714285714286
2022-07-15,76,105,195,41.988950276243095
2022-07-18,98,80,195,55.0561797752809
2022-07-19,78,100,195,43.82022471910113
2022-07-20,175,13,195,93.08510638297872
2022-07-21,61,113,195,35.05747126436782
2022-07-22,58,122,195,32.22222222222222
2022-07-25,53,129,195,29.120879120879124
2022-07-26,55,122,195,31.07344632768362
2022-07-27,116,48,195,70.73170731707317
2022-07-28,163,24,195,87.16577540106952
2022-07-29,81,86,195,48.50299401197605
2022-08-01,164,24,195,87.2340425531915
2022-08-02,118,64,195,64.83516483516483
2022-08-03,136,43,195,75.97765363128491
2022-08-04,75,101,195,42.61363636363637
2022-08-05,109,64,195,63.005780346820806
2022-08-08,107,70,195,60.451977401129945
2022-08-09,103,71,195,59.195402298850574
2022-08-10,74,104,195,41.57303370786517
2022-08-11,43,144,195,22.994652406417114
2022-08-12,141,32,195,81.5028901734104
2022-08-15,121,51,195,70.34883720930233
2022-08-16,98,85,195,53.551912568306015
2022-08-17,58,119,195,32.7683615819209
2022-08-18,49,122,195,28.654970760233915
2022-08-19,50,126,195,28.40909090909091
2022-08-22,58,123,195,32.04419889502763
2022-08-23,166,18,195,90.21739130434783
2022-08-24,109,74,195,59.56284153005464
2022-08-25,111,62,195,64.16184971098265
2022-08-26,36,151,195,19.25133689839572
2022-08-29,36,151,195,19.25133689839572
2022-08-30,71,101,195,41.27906976744186
2022-08-31,107,65,195,62.2093023255814
2022-09-05,74,100,195,42.5287356321839
2022-09-06,81,91,195,47.093023255813954
2022-09-07,14,175,195,7.4074074074074066
2022-09-08,50,127,195,28.24858757062147
2022-09-09,140,36,195,79.54545454545455
2022-09-12,82,95,195,46.32768361581921
2022-09-13,85,84,195,50.29585798816568
2022-09-14,72,102,195,41.37931034482759
2022-09-15,75,91,195,45.18072289156627
2022-09-16,24,168,195,12.5
2022-09-19,13,179,195,6.770833333333333
2022-09-20,155,29,195,84.23913043478261
2022-09-21,56,124,195,31.11111111111111
2022-09-22,142,34,195,80.68181818181817
2022-09-23,51,125,195,28.97727272727273
2022-09-26,12,181,195,6.217616580310881
2022-09-27,73,98,195,42.69005847953216
2022-09-28,28,153,195,15.469613259668508
2022-09-29,21,153,195,12.068965517241379
2022-09-30,97,77,195,55.74712643678161
2022-10-03,3,192,195,1.5384615384615385
2022-10-04,53,123,195,30.113636363636363
2022-10-05,189,2,195,98.95287958115183
2022-10-06,10,180,195,5.263157894736842
2022-10-07,17,175,195,8.854166666666668
2022-10-10,139,36,195,79.42857142857143
2022-10-11,8,182,195,4.2105263157894735
2022-10-12,167,16,195,91.2568306010929
2022-10-13,126,48,195,72.41379310344827
2022-10-14,159,19,195,89.32584269662921
2022-10-17,79,98,195,44.632768361581924
2022-10-18,128,49,195,72.31638418079096
2022-10-19,58,116,195,33.33333333333333
2022-10-20,44,135,195,24.581005586592177
2022-10-21,4,190,195,2.0618556701030926
2022-10-24,10,179,195,5.291005291005291
2022-10-25,89,90,195,49.72067039106145
2022-10-26,57,116,195,32.947976878612714
2022-10-27,185,9,195,95.36082474226805
2022-10-28,85,92,195,48.0225988700565
2022-10-31,62,113,195,35.42857142857142
2022-11-01,118,60,195,66.29213483146067
2022-11-02,63,105,195,37.5
2022-11-03,62,110,195,36.04651162790697
2022-11-04,16,171,195,8.55614973262032
2022-11-07,14,174,195,7.446808510638298
2022-11-08,103,79,195,56.59340659340659
2022-11-09,102,66,195,60.71428571428571
2022-11-10,2,191,195,1.0362694300518136
2022-11-11,78,108,195,41.935483870967744
2022-11-14,21,171,195,10.9375
2022-11-15,10,182,195,5.208333333333334
2022-11-16,181,10,195,94.76439790575915
2022-11-17,165,22,195,88.23529411764706
2022-11-18,131,45,195,74.43181818181817
2022-11-21,125,53,195,70.2247191011236
2022-11-22,111,65,195,63.06818181818182
2022-11-23,38,141,195,21.22905027932961
2022-11-24,93,82,195,53.142857142857146
2022-11-25,181,11,195,94.27083333333334
2022-11-28,182,8,195,95.78947368421052
2022-11-29,152,26,195,85.39325842696628
2022-11-30,149,37,195,80.10752688172043
2022-12-01,91,85,195,51.70454545454546
2022-12-02,175,12,195,93.58288770053476
2022-12-05,135,48,195,73.77049180327869
2022-12-06,28,161,195,14.814814814814813
2022-12-07,39,142,195,21.54696132596685
2022-12-08,152,30,195,83.51648351648352
2022-12-09,102,77,195,56.98324022346368
2022-12-12,61,117,195,34.26966292134831
2022-12-13,148,34,195,81.31868131868131
2022-12-14,105,68,195,60.69364161849711
2022-12-15,97,71,195,57.738095238095234
2022-12-16,99,75,195,56.896551724137936
2022-12-19,51,127,195,28.651685393258425
2022-12-20,26,156,195,14.285714285714285
2022-12-21,44,133,195,24.858757062146893
2022-12-22,117,59,195,66.47727272727273
2022-12-23,78,96,195,44.827586206896555
2022-12-26,7,184,195,3.664921465968586
2022-12-27,166,19,195,89.72972972972974
2022-12-28,117,61,195,65.73033707865169
2022-12-29,48,128,195,27.27272727272727
2022-12-30,84,81,195,50.90909090909091
2023-01-03,177,17,195,91.23711340206185
2023-01-04,84,87,195,49.122807017543856
2023-01-05,109,66,195,62.28571428571429
2023-01-06,46,131,195,25.98870056497175
2023-01-09,67,98,194,40.60606060606061
2023-01-10,96,74,194,56.470588235294116
2023-01-11,120,52,194,69.76744186046511
2023-01-12,83,82,194,50.303030303030305
2023-01-13,67,101,194,39.88095238095239
2023-01-16,79,94,194,45.664739884393065
2023-01-17,172,14,195,92.47311827956989
2023-01-18,146,36,195,80.21978021978022
2023-01-19,127,42,195,75.14792899408283
2023-01-27,127,48,195,72.57142857142857
2023-01-30,78,105,195,42.62295081967213
2023-01-31,136,47,195,74.31693989071039
2023-02-01,19,170,195,10.052910052910052
2023-02-02,44,136,195,24.444444444444443
2023-02-03,98,74,195,56.97674418604651
2023-02-06,103,67,195,60.588235294117645
2023-02-07,28,156,195,15.217391304347828
2023-02-08,116,59,195,66.28571428571428
2023-02-09,82,90,195,47.674418604651166
2023-02-10,32,149,195,17.67955801104972
2023-02-13,18,171,195,9.523809523809524
2023-02-14,116,53,195,68.63905325443787
2023-02-15,170,15,195,91.8918918918919
2023-02-16,169,12,195,93.37016574585635
2023-02-17,69,99,195,41.07142857142857
2023-02-20,182,6,195,96.80851063829788
2023-02-21,50,127,195,28.24858757062147
2023-02-22,14,174,195,7.446808510638298
2023-02-23,89,79,195,52.976190476190474
2023-02-24,28,155,195,15.300546448087433
2023-02-27,12,178,195,6.315789473684211
2023-02-28,109,53,195,67.28395061728395
2023-03-01,172,16,195,91.48936170212765
2023-03-02,55,128,195,30.05464480874317
2023-03-03,23,158,195,12.70718232044199
2023-03-06,119,55,195,68.39080459770115
2023-03-07,111,52,195,68.09815950920245
2023-03-08,150,22,195,87.20930232558139
2023-03-09,104,52,195,66.66666666666666
2023-03-10,47,130,195,26.55367231638418
2023-03-13,36,146,195,19.78021978021978
2023-03-14,17,171,195,9.042553191489363
2023-03-15,187,6,195,96.89119170984456
2023-03-16,9,181,195,4.736842105263158
2023-03-17,89,77,195,53.6144578313253
2023-03-20,11,176,195,5.88235294117647
2023-03-21,151,25,195,85.79545454545455
2023-03-22,85,72,195,54.14012738853503
2023-03-23,102,58,195,63.74999999999999
2023-03-24,122,47,195,72.18934911242604
2023-03-27,138,40,195,77.52808988764045
2023-03-28,81,85,195,48.795180722891565
2023-03-29,82,82,195,50.0
2023-03-30,76,84,195,47.5
2023-03-31,98,66,195,59.756097560975604
2023-04-03,172,12,195,93.47826086956522
2023-04-04,120,61,195,66.29834254143645
2023-04-05,123,51,195,70.6896551724138
2023-04-06,46,133,195,25.69832402234637
2023-04-07,91,89,195,50.55555555555556
2023-04-10,66,104,195,38.82352941176471
2023-04-11,142,34,195,80.68181818181817
2023-04-12,83,88,195,48.53801169590643
2023-04-13,52,125,195,29.37853107344633
2023-04-14,25,158,195,13.661202185792352
2023-04-17,98,69,195,58.68263473053892
2023-04-18,133,44,195,75.14124293785311
2023-04-19,36,139,195,20.57142857142857
2023-04-20,94,73,195,56.287425149700596
2023-04-21,60,116,195,34.090909090909086
2023-04-24,72,96,195,42.857142857142854
2023-04-25,50,127,195,28.24858757062147
2023-04-26,129,42,195,75.43859649122807
2023-04-27,92,81,195,53.179190751445084
2023-04-28,128,46,195,73.5632183908046
2023-05-04,83,101,195,45.108695652173914
2023-05-05,75,97,195,43.604651162790695
2023-05-08,141,41,195,77.47252747252747
2023-05-09,83,85,195,49.404761904761905
2023-05-10,132,44,195,75.0
2023-05-11,85,79,195,51.829268292682926
2023-05-12,122,50,195,70.93023255813954
2023-05-15,56,126,195,30.76923076923077
2023-05-16,92,81,195,53.179190751445084
2023-05-17,53,133,195,28.49462365591398
2023-05-18,93,73,195,56.024096385542165
2023-05-19,104,70,195,59.77011494252874
2023-05-22,145,38,195,79.23497267759562
2023-05-23,66,112,195,37.07865168539326
2023-05-24,64,108,195,37.2093023255814
2023-05-25,77,94,195,45.02923976608187
2023-05-26,114,54,195,67.85714285714286
2023-05-29,155,23,195,87.07865168539325
2023-05-30,107,64,195,62.57309941520468
2023-05-31,99,79,195,55.61797752808989
2023-06-01,90,71,195,55.90062111801242
2023-06-02,103,68,195,60.23391812865497
2023-06-05,94,83,195,53.10734463276836
2023-06-06,128,48,195,72.72727272727273
2023-06-07,104,63,195,62.27544910179641
2023-06-08,36,151,195,19.25133689839572
2023-06-09,107,75,195,58.791208791208796
2023-06-12,122,57,195,68.15642458100558
2023-06-13,87,83,195,51.17647058823529
2023-06-14,32,155,195,17.11229946524064
2023-06-15,79,98,195,44.632768361581924
2023-06-16,64,109,195,36.99421965317919
2023-06-19,73,103,195,41.47727272727273
2023-06-20,162,23,195,87.56756756756758
2023-06-21,158,21,195,88.26815642458101
2023-06-22,130,43,195,75.14450867052022
2023-06-23,67,111,195,37.640449438202246
2023-06-26,74,95,195,43.786982248520715
2023-06-27,87,76,195,53.37423312883436
2023-06-28,79,103,195,43.40659340659341
2023-06-29,17,169,195,9.13978494623656
2023-06-30,72,97,195,42.60355029585799
2023-07-03,118,50,195,70.23809523809523
2023-07-04,147,22,195,86.98224852071006
2023-07-05,89,86,195,50.857142857142854
2023-07-06,41,142,195,22.404371584699454
2023-07-07,136,41,195,76.8361581920904
2023-07-10,149,30,195,83.24022346368714
2023-07-11,82,97,195,45.81005586592179
2023-07-12,81,100,195,44.751381215469614
2023-07-13,155,21,195,88.06818181818183
2023-07-14,94,73,195,56.287425149700596
2023-07-17,94,83,195,53.10734463276836
2023-07-18,65,110,195,37.142857142857146
2023-07-19,60,120,195,33.33333333333333
2023-07-20,112,61,195,64.73988439306359
2023-07-21,153,26,195,85.47486033519553
2023-07-24,114,56,195,67.05882352941175
2023-07-25,58,115,195,33.52601156069364
2023-07-26,81,96,195,45.76271186440678
2023-07-27,82,96,195,46.06741573033708
2023-07-28,129,51,195,71.66666666666667
2023-07-31,108,73,195,59.66850828729282
2023-08-01,50,129,194,27.932960893854748
2023-08-02,123,60,194,67.21311475409836
2023-08-03,67,114,194,37.01657458563536
2023-08-04,146,35,194,80.66298342541437
2023-08-07,129,48,194,72.88135593220339
2023-08-08,85,98,195,46.44808743169399
2023-08-09,61,121,195,33.51648351648351
2023-08-10,31,153,195,16.847826086956523
2023-08-11,91,84,195,52.0
2023-08-14,145,34,195,81.00558659217877
2023-08-15,86,90,195,48.86363636363637
2023-08-16,67,104,195,39.1812865497076
2023-08-17,43,143,195,23.118279569892472
2023-08-18,4,190,195,2.0618556701030926
2023-08-21,94,89,195,51.36612021857923
2023-08-22,122,53,195,69.71428571428572
2023-08-23,43,126,195,25.443786982248522
2023-08-24,184,6,195,96.84210526315789
2023-08-25,82,86,195,48.80952380952381
2023-08-28,162,15,195,91.52542372881356
2023-08-29,119,56,195,68.0
2023-08-30,121,55,195,68.75
2023-08-31,154,27,195,85.0828729281768
2023-09-05,141,39,195,78.33333333333333
2023-09-06,138,32,195,81.17647058823529
2023-09-07,91,84,195,52.0
2023-09-08,113,70,195,61.74863387978142
2023-09-11,34,152,195,18.27956989247312
2023-09-12,168,16,195,91.30434782608695
2023-09-13,63,117,195,35.0
2023-09-14,26,157,195,14.207650273224044
2023-09-15,88,85,195,50.86705202312138
2023-09-18,51,132,195,27.86885245901639
2023-09-19,105,74,195,58.659217877094974
2023-09-20,171,15,195,91.93548387096774
2023-09-21,53,132,195,28.64864864864865
2023-09-22,22,165,195,11.76470588235294
2023-09-25,9,185,195,4.639175257731959
2023-09-26,44,130,195,25.287356321839084
2023-09-27,170,15,195,91.8918918918919
2023-09-28,82,96,195,46.06741573033708
2023-09-29,86,88,195,49.42528735632184
2023-10-02,124,52,195,70.45454545454545
2023-10-03,7,181,195,3.723404255319149
2023-10-04,153,29,195,84.06593406593407
2023-10-05,42,140,195,23.076923076923077
2023-10-06,162,16,195,91.01123595505618
2023-10-09,147,31,195,82.58426966292134
2023-10-10,102,71,195,58.95953757225434
2023-10-11,143,29,195,83.13953488372093
2023-10-12,85,86,195,49.707602339181285
2023-10-13,94,80,195,54.02298850574713
2023-10-16,43,144,195,22.994652406417114
2023-10-17,12,175,195,6.417112299465241
2023-10-18,24,155,195,13.40782122905028
2023-10-19,30,154,195,16.304347826086957
2023-10-20,178,9,195,95.18716577540107
2023-10-23,23,160,195,12.568306010928962
2023-10-24,150,27,195,84.7457627118644
2023-10-25,58,113,195,33.91812865497076
2023-10-26,1,192,195,0.5181347150259068
2023-10-27,140,40,195,77.77777777777779
2023-10-30,14,170,195,7.608695652173914
2023-10-31,16,168,195,8.695652173913043
2023-11-01,154,26,195,85.55555555555556
2023-11-02,193,0,195,100.0
2023-11-03,76,100,195,43.18181818181818
2023-11-06,136,39,195,77.71428571428571
2023-11-07,52,125,195,29.37853107344633
2023-11-08,192,2,195,98.96907216494846
2023-11-09,104,68,195,60.46511627906976
2023-11-10,43,144,195,22.994652406417114
2023-11-13,80,90,195,47.05882352941176
2023-11-14,139,33,195,80.81395348837209
2023-11-15,122,48,195,71.76470588235294
2023-11-16,137,43,195,76.11111111111111
2023-11-17,37,152,195,19.576719576719576
2023-11-20,100,66,195,60.24096385542169
2023-11-21,147,27,195,84.48275862068965
2023-11-22,121,48,195,71.59763313609467
2023-11-23,14,171,195,7.567567567567568
2023-11-24,98,68,195,59.036144578313255
2023-11-27,36,147,195,19.672131147540984
2023-11-28,121,42,195,74.23312883435584
2023-11-29,149,24,195,86.1271676300578
2023-11-30,52,128,195,28.888888888888886
2023-12-01,112,43,195,72.25806451612902
2023-12-04,179,8,195,95.72192513368985
2023-12-05,56,111,195,33.532934131736525
2023-12-06,159,18,195,89.83050847457628
2023-12-07,45,134,195,25.139664804469277
2023-12-08,68,106,195,39.08045977011494
2023-12-11,71,101,195,41.27906976744186
2023-12-12,102,54,195,65.38461538461539
2023-12-13,15,173,195,7.9787234042553195
2023-12-14,38,132,195,22.35294117647059
2023-12-15,62,104,195,37.34939759036144
2023-12-18,42,134,195,23.863636363636363
2023-12-19,133,40,195,76.878612716763
2023-12-20,113,47,195,70.625
2023-12-21,87,78,195,52.72727272727272
2023-12-22,70,90,195,43.75
2023-12-25,158,18,195,89.77272727272727
2023-12-26,98,61,195,61.63522012578616
2023-12-27,72,93,195,43.63636363636363
2023-12-28,88,71,195,55.34591194968554
2023-12-29,105,55,195,65.625
2024-01-02,68,103,195,39.76608187134503
2024-01-03,158,20,195,88.76404494382022
2024-01-04,73,94,195,43.712574850299404
2024-01-05,92,75,195,55.08982035928144
2024-01-08,101,76,195,57.06214689265536
2024-01-09,56,121,195,31.63841807909605
2024-01-10,44,134,195,24.719101123595504
2024-01-11,98,66,195,59.756097560975604
2024-01-12,24,161,195,12.972972972972974
2024-01-15,42,128,194,24.705882352941178
2024-01-16,150,17,194,89.82035928143712
2024-01-17,82,76,194,51.89873417721519
2024-01-18,106,49,194,68.38709677419355
2024-01-19,92,77,194,54.437869822485204
2024-01-22,91,72,194,55.828220858895705
2024-01-23,56,114,194,32.94117647058823
2024-01-24,48,115,194,29.447852760736197
2024-01-25,65,94,194,40.88050314465409
2024-01-26,99,60,195,62.264150943396224
2024-01-29,87,84,195,50.877192982456144
2024-01-30,133,41,195,76.4367816091954
2024-01-31,34,149,195,18.579234972677597
2024-02-01,130,40,195,76.47058823529412
2024-02-02,74,90,195,45.1219512195122
2024-02-05,97,79,195,55.11363636363637
2024-02-06,102,60,195,62.96296296296296
2024-02-07,120,45,195,72.72727272727273
2024-02-15,112,60,195,65.11627906976744
2024-02-16,105,64,195,62.1301775147929
2024-02-19,102,82,195,55.434782608695656
2024-02-20,84,86,195,49.411764705882355
2024-02-21,75,106,195,41.43646408839779
2024-02-22,74,102,195,42.04545454545455
2024-02-23,15,169,195,8.152173913043478
2024-02-26,136,41,195,76.8361581920904
2024-02-27,144,27,195,84.21052631578947
2024-02-28,98,78,195,55.68181818181818
2024-02-29,70,105,194,40.0
2024-03-01,139,32,193,81.28654970760235
2024-03-04,105,64,193,62.1301775147929
2024-03-05,102,64,193,61.44578313253012
2024-03-06,34,147,193,18.784530386740332
2024-03-07,112,56,193,66.66666666666666
2024-03-08,44,138,194,24.175824175824175
2024-03-11,43,137,194,23.88888888888889
2024-03-12,99,66,195,60.0
2024-03-13,178,8,195,95.6989247311828
2024-03-14,84,95,195,46.927374301675975
2024-03-15,87,82,195,51.4792899408284
2024-03-18,35,154,195,18.51851851851852
2024-03-19,82,85,195,49.101796407185624
2024-03-20,136,36,195,79.06976744186046
2024-03-21,149,26,195,85.14285714285714
2024-03-22,80,96,195,45.45454545454545
2024-03-25,34,145,195,18.994413407821227
2024-03-26,142,33,195,81.14285714285714
2024-03-27,98,66,195,59.756097560975604
2024-03-28,94,79,195,54.33526011560693
2024-03-29,52,129,195,28.7292817679558
2024-04-01,69,105,195,39.6551724137931
2024-04-02,127,49,195,72.1590909090909
2024-04-03,43,146,195,22.75132275132275
2024-04-04,41,139,195,22.77777777777778
2024-04-05,28,148,195,15.909090909090908
2024-04-08,34,138,195,19.767441860465116
2024-04-09,148,26,195,85.0574712643678
2024-04-10,36,138,195,20.689655172413794
2024-04-11,70,99,195,41.42011834319527
2024-04-12,149,23,195,86.62790697674419
2024-04-15,3,191,195,1.5463917525773196
2024-04-16,74,106,195,41.11111111111111
2024-04-17,33,156,195,17.46031746031746
2024-04-19,19,163,195,10.43956043956044
2024-04-22,166,20,195,89.24731182795699
2024-04-23,36,143,195,20.11173184357542
2024-04-24,186,5,195,97.38219895287958
2024-04-25,51,124,195,29.142857142857142
2024-04-26,80,86,195,48.19277108433735
2024-05-02,112,62,195,64.36781609195403
2024-05-03,85,81,195,51.204819277108435
2024-05-06,183,10,195,94.81865284974094
2024-05-07,116,62,195,65.1685393258427
2024-05-08,98,81,195,54.7486033519553
2024-05-09,65,109,195,37.35632183908046
2024-05-10,78,88,194,46.98795180722892
2024-05-13,79,89,194,47.023809523809526
2024-05-14,91,78,194,53.84615384615385
2024-05-15,146,29,194,83.42857142857143
2024-05-16,133,41,194,76.4367816091954
2024-05-17,125,51,194,71.02272727272727
2024-05-20,106,64,194,62.35294117647059
2024-05-21,104,80,194,56.52173913043478
2024-05-22,75,108,194,40.98360655737705
2024-05-23,146,34,195,81.11111111111111
2024-05-24,24,167,195,12.56544502617801
2024-05-27,104,66,195,61.1764705882353
2024-05-28,169,14,195,92.34972677595628
2024-05-29,61,123,195,33.15217391304348
2024-05-30,79,101,195,43.888888888888886
2024-05-31,77,103,195,42.77777777777778
2024-06-03,153,33,195,82.25806451612904
2024-06-04,88,91,195,49.162011173184354
2024-06-05,64,112,195,36.36363636363637
2024-06-06,73,99,195,42.44186046511628
2024-06-07,98,65,195,60.122699386503065
2024-06-10,99,80,195,55.3072625698324
2024-06-11,59,126,195,31.891891891891895
2024-06-12,139,37,195,78.97727272727273
2024-06-13,80,101,195,44.19889502762431
2024-06-14,16,174,195,8.421052631578947
2024-06-17,68,112,195,37.77777777777778
2024-06-18,116,51,195,69.46107784431138
2024-06-19,84,92,195,47.72727272727273
2024-06-20,64,104,195,38.095238095238095
2024-06-21,75,97,195,43.604651162790695
2024-06-24,19,172,195,9.947643979057592
2024-06-25,125,48,195,72.25433526011561
2024-06-26,89,79,195,52.976190476190474
2024-06-27,59,102,195,36.64596273291926
2024-06-28,30,155,195,16.216216216216218
2024-07-01,142,38,195,78.88888888888889
2024-07-02,153,30,195,83.60655737704919
2024-07-03,104,59,195,63.80368098159509
2024-07-04,90,80,195,52.94117647058824
2024-07-05,83,85,195,49.404761904761905
2024-07-08,107,73,195,59.44444444444444
2024-07-09,143,41,195,77.71739130434783
2024-07-10,54,131,195,29.18918918918919
2024-07-11,82,97,195,45.81005586592179
2024-07-12,58,116,195,33.33333333333333
2024-07-15,85,91,195,48.29545454545455
2024-07-16,54,106,195,33.75
2024-07-17,17,172,195,8.994708994708994
2024-07-18,151,32,195,82.5136612021858
2024-07-19,34,153,195,18.181818181818183
2024-07-22,27,156,195,14.754098360655737
2024-07-23,16,173,195,8.465608465608465
2024-07-24,148,29,195,83.61581920903954
2024-07-25,64,107,195,37.42690058479532
2024-07-26,146,32,195,82.02247191011236
2024-07-29,107,54,195,66.45962732919256
2024-07-30,48,129,195,27.11864406779661
2024-07-31,63,107,195,37.05882352941177
2024-08-01,11,179,195,5.7894736842105265
2024-08-02,145,34,195,81.00558659217877
2024-08-05,5,190,195,2.564102564102564
2024-08-06,185,7,195,96.35416666666666
2024-08-07,92,68,195,57.49999999999999
2024-08-08,60,111,195,35.08771929824561
2024-08-09,162,12,195,93.10344827586206
2024-08-12,137,42,195,76.53631284916202
2024-08-13,60,107,195,35.92814371257485
2024-08-14,57,115,195,33.13953488372093
2024-08-15,26,142,195,15.476190476190476
2024-08-16,192,1,195,99.48186528497409
2024-08-19,120,47,195,71.8562874251497
2024-08-20,128,38,195,77.10843373493977
2024-08-21,117,68,195,63.24324324324324
2024-08-22,56,116,195,32.55813953488372
2024-08-23,76,92,195,45.23809523809524
2024-08-26,41,132,195,23.699421965317917
2024-08-27,67,105,195,38.95348837209303
2024-08-28,61,104,195,36.96969696969697
2024-08-29,51,120,195,29.82456140350877
2024-08-30,86,76,195,53.086419753086425
2024-09-04,49,134,195,26.775956284153008
2024-09-05,30,139,195,17.75147928994083
2024-09-06,83,87,193,48.8235294117647
2024-09-09,40,128,193,23.809523809523807
2024-09-10,26,150,193,14.772727272727273
2024-09-11,60,101,193,37.267080745341616
2024-09-12,88,67,193,56.774193548387096
2024-09-13,92,75,193,55.08982035928144
2024-09-16,20,154,193,11.494252873563218
2024-09-17,168,11,193,93.85474860335195
2024-09-18,104,67,195,60.81871345029239
2024-09-19,120,34,195,77.92207792207793
2024-09-20,93,80,195,53.75722543352601
2024-09-23,59,113,195,34.30232558139535
2024-09-24,125,40,195,75.75757575757575
2024-09-25,135,38,195,78.03468208092485
2024-09-26,85,79,195,51.829268292682926
2024-09-27,53,107,195,33.125
2024-09-30,70,101,195,40.93567251461988
2024-10-01,105,59,195,64.02439024390245
2024-10-02,50,127,195,28.24858757062147
2024-10-03,19,163,195,10.43956043956044
2024-10-04,41,128,195,24.2603550295858
2024-10-07,86,78,195,52.4390243902439
2024-10-08,86,81,195,51.49700598802395
2024-10-09,131,39,195,77.05882352941177
2024-10-10,65,101,195,39.1566265060241
2024-10-11,103,61,195,62.80487804878049
2024-10-14,58,117,195,33.14285714285714
2024-10-15,21,154,194,12.0
2024-10-16,58,110,194,34.523809523809526
2024-10-17,129,44,194,74.56647398843931
2024-10-18,50,117,194,29.94011976047904
2024-10-21,35,144,194,19.553072625698324
2024-10-22,37,134,194,21.637426900584796
2024-10-23,114,56,194,67.05882352941175
2024-10-24,28,148,195,15.909090909090908
2024-10-25,64,98,195,39.50617283950617
2024-10-28,105,58,195,64.41717791411043
2024-10-29,128,37,195,77.57575757575758
2024-10-30,66,103,195,39.053254437869825
2024-10-31,77,87,195,46.95121951219512
2024-11-01,30,154,195,16.304347826086957
2024-11-04,47,128,195,26.857142857142858
2024-11-05,92,69,195,57.14285714285714
2024-11-06,177,9,195,95.16129032258065
2024-11-07,70,94,195,42.68292682926829
2024-11-08,63,111,195,36.206896551724135
2024-11-11,96,84,195,53.333333333333336
2024-11-12,46,120,195,27.710843373493976
2024-11-13,66,104,195,38.82352941176471
2024-11-14,30,149,195,16.75977653631285
2024-11-15,29,150,195,16.201117318435752
2024-11-18,93,74,195,55.688622754491014
2024-11-19,15,158,195,8.670520231213873
2024-11-20,155,18,195,89.59537572254335
2024-11-21,138,26,195,84.14634146341463
2024-11-22,54,110,195,32.926829268292686
2024-11-25,114,43,195,72.61146496815286
2024-11-26,149,31,195,82.77777777777777
2024-11-27,60,102,195,37.03703703703704
2024-11-28,75,84,195,47.16981132075472
2024-11-29,116,44,195,72.5
2024-12-02,71,83,195,46.103896103896105
2024-12-03,66,103,195,39.053254437869825
2024-12-04,37,141,195,20.786516853932586
2024-12-05,181,10,195,94.76439790575915
2024-12-06,76,102,195,42.69662921348314
2024-12-09,128,40,195,76.19047619047619
2024-12-10,58,106,195,35.36585365853659
2024-12-11,61,112,195,35.26011560693642
2024-12-12,60,105,195,36.36363636363637
2024-12-13,34,140,195,19.54022988505747
2024-12-16,74,93,195,44.31137724550898
2024-12-17,67,94,195,41.61490683229814
2024-12-18,126,36,195,77.77777777777779
2024-12-19,32,145,195,18.07909604519774
2024-12-20,106,69,195,60.57142857142858
2024-12-23,116,50,195,69.87951807228916
2024-12-24,75,97,195,43.604651162790695
2024-12-25,139,41,195,77.22222222222223
2024-12-26,63,107,195,37.05882352941177
2024-12-27,53,119,195,30.813953488372093
2024-12-30,47,124,195,27.485380116959064
2024-12-31,55,107,195,33.95061728395062
2025-01-02,105,62,195,62.874251497005986
2025-01-03,29,149,195,16.292134831460675
2025-01-06,26,154,195,14.444444444444443
2025-01-07,55,116,194,32.16374269005848
2025-01-08,135,38,194,78.03468208092485
2025-01-09,42,131,194,24.277456647398843
